A1,A2,A3
0.09,-0.55,-9.83
0.11,-0.66,-9.83
0.11,-0.57,-9.83
0.06,-0.63,-9.83
0.11,-0.66,-9.86
0.09,-0.52,-9.86
0.11,-0.63,-9.83
0.11,-0.60,-9.89
0.06,-0.55,-9.86
0.14,-0.66,-9.89
0.11,-0.55,-9.86
0.09,-0.55,-9.86
0.17,-0.60,-9.86
0.03,-0.55,-9.86
0.11,-0.63,-9.83
0.09,-0.52,-9.86
0.03,-0.57,-9.86
0.14,-0.66,-9.86
0.06,-0.52,-9.86
0.06,-0.69,-9.83
0.11,-0.60,-9.86
0.06,-0.52,-9.83
0.09,-0.66,-9.89
0.06,-0.55,-9.83
0.06,-0.60,-9.86
0.09,-0.69,-9.89
-0.03,-0.52,-9.83
0.06,-0.69,-9.89
0.06,-0.60,-9.91
0.00,-0.57,-9.86
0.09,-0.69,-9.89
0.00,-0.57,-9.91
0.06,-0.66,-9.91
0.06,-0.63,-9.89
-0.03,-0.60,-9.86
0.06,-0.78,-9.89
-0.03,-0.55,-9.86
0.00,-0.63,-9.83
0.09,-0.72,-9.89
-0.06,-0.55,-9.86
0.03,-0.72,-9.86
0.06,-0.60,-9.86
0.00,-0.55,-9.83
0.11,-0.69,-9.83
0.06,-0.55,-9.86
0.06,-0.69,-9.86
0.09,-0.66,-9.89
0.03,-0.57,-9.86
0.06,-0.75,-9.83
0.03,-0.63,-9.86
0.03,-0.72,-9.86
0.06,-0.72,-9.83
0.03,-0.55,-9.83
0.11,-0.72,-9.83
0.11,-0.66,-9.86
0.06,-0.60,-9.80
0.11,-0.72,-9.83
0.09,-0.57,-9.80
0.14,-0.63,-9.86
0.11,-0.66,-9.86
0.06,-0.60,-9.83
0.14,-0.72,-9.80
0.09,-0.60,-9.83
0.06,-0.57,-9.80
0.17,-0.69,-9.83
0.09,-0.60,-9.80
0.06,-0.60,-9.80
0.17,-0.60,-9.83
0.11,-0.57,-9.80
0.11,-0.66,-9.83
0.17,-0.60,-9.83
0.11,-0.60,-9.83
0.14,-0.63,-9.86
0.14,-0.57,-9.86
0.11,-0.63,-9.83
0.17,-0.57,-9.86
0.11,-0.55,-9.83
0.11,-0.63,-9.83
0.11,-0.52,-9.86
0.09,-0.60,-9.83
0.14,-0.72,-9.89
0.06,-0.52,-9.86
0.14,-0.69,-9.86
0.14,-0.63,-9.86
0.03,-0.55,-9.83
0.14,-0.69,-9.86
0.11,-0.52,-9.89
0.09,-0.60,-9.86
0.14,-0.63,-9.86
0.00,-0.52,-9.86
0.11,-0.69,-9.83
0.09,-0.52,-9.86
0.00,-0.57,-9.83
0.14,-0.72,-9.83
0.06,-0.55,-9.86
0.09,-0.72,-9.86
0.09,-0.60,-9.86
0.00,-0.52,-9.83
0.09,-0.72,-9.89
0.00,-0.52,-9.86
0.00,-0.63,-9.86
0.06,-0.63,-9.89
-0.03,-0.52,-9.86
0.06,-0.78,-9.89
0.03,-0.55,-9.86
0.00,-0.60,-9.86
0.09,-0.78,-9.91
0.00,-0.52,-9.89
0.00,-0.66,-9.86
0.06,-0.63,-9.86
0.03,-0.55,-9.86
0.06,-0.69,-9.86
0.03,-0.57,-9.86
0.03,-0.69,-9.83
0.06,-0.69,-9.86
0.00,-0.57,-9.83
0.06,-0.75,-9.86
0.03,-0.63,-9.86
0.03,-0.60,-9.86
0.06,-0.69,-9.83
0.03,-0.63,-9.83
0.06,-0.72,-9.83
0.06,-0.63,-9.86
0.03,-0.57,-9.86
0.06,-0.69,-9.86
0.03,-0.63,-9.89
0.06,-0.66,-9.86
0.06,-0.66,-9.86
0.06,-0.60,-9.86
0.06,-0.66,-9.83
0.06,-0.60,-9.83
0.09,-0.60,-9.83
0.09,-0.63,-9.83
0.03,-0.55,-9.80
0.11,-0.57,-9.83
0.11,-0.63,-9.83
0.09,-0.57,-9.83
0.14,-0.63,-9.83
0.17,-0.60,-9.86
0.11,-0.60,-9.83
0.14,-0.63,-9.83
0.14,-0.55,-9.80
0.14,-0.60,-9.80
0.17,-0.63,-9.83
0.11,-0.55,-9.80
0.11,-0.60,-9.83
0.14,-0.63,-9.83
0.09,-0.60,-9.80
0.09,-0.60,-9.83
0.11,-0.57,-9.86
0.11,-0.63,-9.86
0.20,-0.60,-9.83
0.11,-0.57,-9.86
0.11,-0.63,-9.83
0.14,-0.57,-9.83
0.06,-0.60,-9.83
0.11,-0.63,-9.86
0.11,-0.57,-9.86
0.06,-0.66,-9.86
0.09,-0.60,-9.86
0.09,-0.55,-9.83
0.11,-0.69,-9.86
0.09,-0.57,-9.86
0.06,-0.52,-9.83
0.11,-0.63,-9.86
0.06,-0.55,-9.83
0.09,-0.63,-9.83
0.09,-0.63,-9.83
0.03,-0.55,-9.83
0.09,-0.66,-9.86
0.06,-0.63,-9.86
0.03,-0.60,-9.86
0.06,-0.66,-9.86
0.00,-0.60,-9.86
0.03,-0.63,-9.86
0.03,-0.63,-9.86
0.03,-0.63,-9.86
0.03,-0.66,-9.89
0.00,-0.60,-9.86
0.03,-0.63,-9.89
0.00,-0.66,-9.86
0.03,-0.63,-9.89
0.09,-0.66,-9.91
0.00,-0.66,-9.89
0.03,-0.66,-9.83
0.06,-0.66,-9.86
0.00,-0.63,-9.80
0.06,-0.63,-9.86
0.00,-0.63,-9.86
0.00,-0.66,-9.86
0.09,-0.63,-9.83
0.00,-0.66,-9.83
0.06,-0.72,-9.83
0.11,-0.63,-9.83
0.09,-0.66,-9.86
0.11,-0.63,-9.86
0.06,-0.57,-9.86
0.09,-0.66,-9.83
0.09,-0.60,-9.83
0.06,-0.57,-9.80
0.11,-0.66,-9.86
0.09,-0.60,-9.83
0.06,-0.63,-9.83
0.09,-0.66,-9.80
0.11,-0.57,-9.83
0.14,-0.63,-9.86
0.11,-0.60,-9.86
0.14,-0.57,-9.83
0.14,-0.63,-9.80
0.09,-0.60,-9.83
0.11,-0.60,-9.83
0.17,-0.60,-9.80
0.14,-0.60,-9.83
0.14,-0.63,-9.83
0.14,-0.63,-9.83
0.17,-0.60,-9.80
0.14,-0.63,-9.83
0.14,-0.57,-9.83
0.17,-0.60,-9.86
0.14,-0.57,-9.83
0.11,-0.60,-9.86
0.17,-0.63,-9.83
0.14,-0.63,-9.83
0.11,-0.60,-9.83
0.14,-0.57,-9.86
0.11,-0.63,-9.83
0.11,-0.66,-9.86
0.11,-0.55,-9.83
0.09,-0.57,-9.86
0.14,-0.55,-9.83
0.09,-0.57,-9.83
0.06,-0.66,-9.86
0.09,-0.57,-9.80
0.06,-0.60,-9.83
0.09,-0.63,-9.86
0.06,-0.52,-9.83
0.09,-0.69,-9.86
0.09,-0.66,-9.86
0.03,-0.52,-9.86
0.11,-0.66,-9.91
0.06,-0.60,-9.89
0.00,-0.60,-9.83
0.03,-0.63,-9.89
0.00,-0.52,-9.83
0.06,-0.66,-9.83
0.00,-0.63,-9.89
0.00,-0.63,-9.86
0.09,-0.72,-9.89
0.00,-0.60,-9.94
0.03,-0.60,-9.89
0.06,-0.63,-9.91
0.00,-0.60,-9.89
0.03,-0.66,-9.86
0.03,-0.63,-9.83
0.03,-0.66,-9.83
0.06,-0.63,-9.86
0.00,-0.63,-9.86
0.06,-0.72,-9.86
0.03,-0.63,-9.89
0.00,-0.69,-9.86
0.03,-0.66,-9.83
0.03,-0.55,-9.83
0.09,-0.63,-9.83
0.06,-0.60,-9.86
0.06,-0.60,-9.83
0.09,-0.63,-9.83
0.00,-0.63,-9.86
0.06,-0.72,-9.86
0.06,-0.63,-9.83
0.06,-0.63,-9.83
0.14,-0.63,-9.86
0.09,-0.55,-9.86
0.11,-0.63,-9.83
0.06,-0.63,-9.83
0.06,-0.63,-9.83
0.14,-0.63,-9.83
0.09,-0.52,-9.83
0.14,-0.63,-9.83
0.14,-0.60,-9.83
0.09,-0.60,-9.80
0.17,-0.66,-9.83
0.14,-0.55,-9.83
0.17,-0.63,-9.80
0.14,-0.57,-9.80
0.11,-0.55,-9.80
0.20,-0.66,-9.80
0.14,-0.52,-9.83
0.11,-0.63,-9.83
0.14,-0.63,-9.86
0.11,-0.55,-9.86
0.14,-0.72,-9.86
0.11,-0.60,-9.83
0.11,-0.60,-9.83
0.14,-0.66,-9.83
0.06,-0.55,-9.89
0.14,-0.63,-9.86
0.14,-0.60,-9.86
0.09,-0.57,-9.83
0.11,-0.66,-9.86
0.09,-0.55,-9.86
0.11,-0.63,-9.86
0.11,-0.69,-9.91
0.09,-0.52,-9.91
0.14,-0.60,-9.91
0.11,-0.63,-9.86
0.06,-0.57,-9.83
0.06,-0.63,-9.86
0.03,-0.57,-9.83
0.06,-0.66,-9.83
0.03,-0.66,-9.89
0.03,-0.60,-9.86
0.06,-0.69,-9.86
0.00,-0.69,-9.86
0.03,-0.63,-9.86
0.11,-0.63,-9.89
0.03,-0.60,-9.86
0.00,-0.63,-9.89
0.06,-0.60,-9.86
0.00,-0.66,-9.89
0.03,-0.66,-9.86
0.00,-0.63,-9.86
0.00,-0.66,-9.89
0.03,-0.63,-9.86
-0.03,-0.69,-9.86
0.00,-0.72,-9.86
0.03,-0.63,-9.86
0.00,-0.66,-9.86
0.00,-0.66,-9.86
0.03,-0.57,-9.86
0.06,-0.66,-9.86
0.03,-0.66,-9.86
0.03,-0.63,-9.83
0.09,-0.69,-9.83
0.06,-0.63,-9.86
0.03,-0.69,-9.86
0.06,-0.66,-9.89
0.03,-0.57,-9.86
0.06,-0.66,-9.86
0.03,-0.57,-9.86
0.06,-0.57,-9.83
0.06,-0.60,-9.86
0.03,-0.55,-9.83
0.11,-0.66,-9.83
0.11,-0.63,-9.83
0.09,-0.63,-9.86
0.11,-0.72,-9.83
0.09,-0.57,-9.83
0.11,-0.60,-9.80
0.14,-0.63,-9.86
0.09,-0.52,-9.83
0.14,-0.63,-9.80
0.09,-0.60,-9.83
0.09,-0.60,-9.83
0.17,-0.66,-9.80
0.09,-0.57,-9.83
0.14,-0.69,-9.83
0.14,-0.57,-9.83
0.06,-0.55,-9.80
0.14,-0.69,-9.86
0.14,-0.52,-9.86
0.11,-0.55,-9.83
0.17,-0.63,-9.86
0.06,-0.55,-9.80
0.09,-0.66,-9.83
0.17,-0.63,-9.83
0.09,-0.60,-9.83
0.11,-0.66,-9.86
0.09,-0.52,-9.89
0.11,-0.66,-9.86
0.11,-0.60,-9.86
0.03,-0.49,-9.86
0.14,-0.66,-9.86
0.09,-0.52,-9.83
0.03,-0.57,-9.83
0.11,-0.69,-9.86
0.06,-0.55,-9.83
0.09,-0.66,-9.86
0.06,-0.60,-9.86
0.00,-0.60,-9.86
0.14,-0.69,-9.86
0.03,-0.52,-9.86
0.03,-0.63,-9.83
0.09,-0.63,-9.86
-0.03,-0.52,-9.83
0.03,-0.66,-9.89
0.03,-0.57,-9.86
0.03,-0.63,-9.86
0.06,-0.66,-9.91
-0.03,-0.60,-9.89
0.03,-0.72,-9.86
0.03,-0.60,-9.86
0.03,-0.63,-9.86
0.06,-0.66,-9.86
-0.03,-0.55,-9.86
0.06,-0.72,-9.86
0.06,-0.63,-9.83
0.00,-0.60,-9.83
0.09,-0.69,-9.86
0.00,-0.55,-9.86
0.00,-0.69,-9.83
0.06,-0.69,-9.86
0.00,-0.57,-9.83
0.06,-0.66,-9.86
0.03,-0.55,-9.83
0.00,-0.63,-9.83
0.06,-0.63,-9.83
0.00,-0.57,-9.83
0.06,-0.69,-9.83
0.06,-0.57,-9.83
0.03,-0.60,-9.80
0.11,-0.66,-9.83
0.03,-0.52,-9.83
0.06,-0.66,-9.80
0.14,-0.60,-9.86
0.03,-0.49,-9.83
0.14,-0.63,-9.83
0.11,-0.52,-9.86
0.06,-0.60,-9.80
0.11,-0.63,-9.83
0.09,-0.55,-9.80
0.14,-0.69,-9.83
0.09,-0.57,-9.83
0.06,-0.63,-9.83
0.17,-0.69,-9.83
0.11,-0.46,-9.83
0.14,-0.63,-9.83
0.17,-0.57,-9.83
0.09,-0.52,-9.86
0.20,-0.72,-9.89
0.09,-0.52,-9.83
0.09,-0.63,-9.83
0.17,-0.66,-9.83
0.06,-0.49,-9.83
0.14,-0.78,-9.89
0.11,-0.55,-9.86
0.06,-0.55,-9.83
0.17,-0.72,-9.91
0.03,-0.46,-9.89
0.14,-0.66,-9.91
0.17,-0.60,-9.89
0.00,-0.52,-9.80
0.17,-0.78,-9.89
0.06,-0.52,-9.89
0.06,-0.66,-9.86
0.14,-0.72,-9.89
0.00,-0.49,-9.83
0.14,-0.72,-9.86
0.09,-0.55,-9.86
-0.03,-0.60,-9.83
0.14,-0.78,-9.89
0.03,-0.46,-9.86
0.06,-0.72,-9.89
0.09,-0.69,-9.91
0.00,-0.55,-9.86
0.14,-0.80,-9.86
0.03,-0.52,-9.86
0.00,-0.60,-9.86
0.09,-0.72,-9.86
-0.03,-0.49,-9.83
0.06,-0.78,-9.86
0.03,-0.63,-9.86
0.00,-0.57,-9.89
0.11,-0.78,-9.91
-0.03,-0.52,-9.86
0.03,-0.66,-9.86
0.06,-0.72,-9.86
-0.03,-0.55,-9.86
0.17,-0.72,-9.91
0.06,-0.55,-9.86
0.00,-0.60,-9.83
0.11,-0.66,-9.89
-0.03,-0.52,-9.83
0.09,-0.75,-9.83
0.11,-0.63,-9.86
0.00,-0.60,-9.80
0.14,-0.75,-9.86
0.06,-0.55,-9.80
0.06,-0.69,-9.83
0.14,-0.66,-9.86
0.03,-0.52,-9.83
0.11,-0.75,-9.80
0.09,-0.55,-9.83
0.06,-0.57,-9.80
0.17,-0.72,-9.80
0.06,-0.52,-9.83
0.14,-0.72,-9.83
0.14,-0.69,-9.86
0.00,-0.57,-9.83
0.20,-0.69,-9.83
0.14,-0.46,-9.83
0.11,-0.60,-9.80
0.20,-0.66,-9.86
0.03,-0.49,-9.80
0.14,-0.72,-9.80
0.17,-0.60,-9.80
0.06,-0.63,-9.80
0.20,-0.72,-9.83
0.09,-0.52,-9.83
0.14,-0.72,-9.86
0.20,-0.60,-9.83
0.06,-0.49,-9.80
0.17,-0.72,-9.86
0.11,-0.49,-9.83
0.06,-0.60,-9.86
0.14,-0.72,-9.91
0.03,-0.52,-9.86
0.14,-0.72,-9.89
0.11,-0.55,-9.91
0.06,-0.60,-9.89
0.17,-0.75,-9.94
0.03,-0.43,-9.86
0.09,-0.66,-9.83
0.11,-0.60,-9.86
0.00,-0.49,-9.86
0.14,-0.78,-9.91
0.06,-0.49,-9.89
0.03,-0.63,-9.86
0.14,-0.72,-9.91
0.00,-0.49,-9.89
0.11,-0.78,-9.91
0.06,-0.60,-9.89
0.00,-0.52,-9.83
0.11,-0.66,-9.89
0.00,-0.46,-9.86
0.03,-0.66,-9.86
0.06,-0.63,-9.89
-0.03,-0.55,-9.86
0.11,-0.72,-9.86
0.03,-0.52,-9.89
0.00,-0.63,-9.86
0.06,-0.78,-9.89
-0.03,-0.60,-9.86
0.06,-0.66,-9.86
0.09,-0.57,-9.89
0.03,-0.57,-9.86
0.06,-0.69,-9.89
0.03,-0.57,-9.83
0.03,-0.66,-9.83
0.06,-0.63,-9.83
0.03,-0.55,-9.83
0.06,-0.72,-9.86
0.06,-0.66,-9.83
0.03,-0.57,-9.83
0.09,-0.69,-9.80
0.11,-0.60,-9.80
0.11,-0.63,-9.80
0.09,-0.63,-9.83
0.09,-0.60,-9.77
0.11,-0.75,-9.80
0.09,-0.63,-9.80
0.09,-0.63,-9.83
0.09,-0.75,-9.83
0.03,-0.57,-9.80
0.06,-0.63,-9.83
0.14,-0.66,-9.83
0.11,-0.52,-9.80
0.17,-0.66,-9.83
0.11,-0.57,-9.80
0.09,-0.57,-9.83
0.17,-0.72,-9.83
0.06,-0.55,-9.83
0.11,-0.69,-9.83
0.17,-0.66,-9.83
0.06,-0.55,-9.83
0.14,-0.69,-9.89
0.06,-0.52,-9.83
0.11,-0.60,-9.83
0.23,-0.66,-9.83
0.03,-0.46,-9.80
0.14,-0.72,-9.83
0.17,-0.60,-9.83
0.03,-0.55,-9.83
0.17,-0.75,-9.86
0.06,-0.49,-9.86
0.09,-0.63,-9.86
0.17,-0.66,-9.86
0.06,-0.49,-9.86
0.11,-0.72,-9.91
0.09,-0.52,-9.89
0.03,-0.57,-9.86
0.14,-0.69,-9.89
0.06,-0.49,-9.83
0.11,-0.75,-9.89
0.14,-0.60,-9.89
0.03,-0.52,-9.83
0.14,-0.75,-9.89
0.06,-0.49,-9.83
0.06,-0.60,-9.89
0.14,-0.63,-9.94
-0.03,-0.49,-9.94
0.09,-0.78,-9.94
0.09,-0.55,-9.86
0.00,-0.55,-9.86
0.11,-0.75,-9.91
0.00,-0.52,-9.86
0.03,-0.72,-9.89
0.11,-0.66,-9.91
-0.03,-0.52,-9.86
0.06,-0.72,-9.86
0.03,-0.52,-9.86
0.00,-0.60,-9.89
0.11,-0.66,-9.91
0.00,-0.52,-9.86
0.03,-0.72,-9.86
0.03,-0.63,-9.86
-0.03,-0.60,-9.83
0.06,-0.75,-9.89
-0.03,-0.55,-9.83
0.00,-0.66,-9.86
0.06,-0.66,-9.83
-0.03,-0.52,-9.80
0.06,-0.72,-9.83
0.03,-0.60,-9.83
0.00,-0.60,-9.77
0.09,-0.75,-9.86
0.00,-0.57,-9.83
0.06,-0.69,-9.83
0.06,-0.66,-9.83
0.03,-0.60,-9.83
0.14,-0.72,-9.83
0.06,-0.57,-9.80
0.03,-0.63,-9.83
0.11,-0.66,-9.80
0.03,-0.55,-9.74
0.09,-0.72,-9.80
0.06,-0.60,-9.83
0.06,-0.63,-9.80
0.20,-0.75,-9.86
0.06,-0.52,-9.83
0.09,-0.66,-9.83
0.17,-0.66,-9.83
0.06,-0.52,-9.77
0.14,-0.69,-9.83
0.09,-0.52,-9.80
0.06,-0.60,-9.74
0.14,-0.69,-9.80
0.09,-0.55,-9.80
0.17,-0.75,-9.83
0.14,-0.63,-9.86
0.06,-0.60,-9.83
0.14,-0.75,-9.83
0.09,-0.52,-9.83
0.14,-0.60,-9.83
0.14,-0.57,-9.86
0.00,-0.52,-9.86
0.11,-0.72,-9.86
0.09,-0.55,-9.83
0.06,-0.63,-9.86
0.14,-0.66,-9.91
0.06,-0.49,-9.86
0.11,-0.72,-9.91
0.09,-0.60,-9.94
0.09,-0.52,-9.86
0.11,-0.69,-9.86
0.03,-0.52,-9.89
0.09,-0.60,-9.91
0.09,-0.66,-9.91
0.00,-0.49,-9.89
0.09,-0.63,-9.91
0.09,-0.60,-9.89
0.09,-0.63,-9.86
0.09,-0.66,-9.91
0.00,-0.55,-9.89
0.03,-0.63,-9.86
0.06,-0.57,-9.89
0.03,-0.52,-9.86
0.06,-0.63,-9.89
0.03,-0.55,-9.83
0.06,-0.63,-9.89
0.06,-0.63,-9.94
0.03,-0.52,-9.89
0.09,-0.66,-9.86
0.03,-0.66,-9.86
-0.06,-0.57,-9.89
0.09,-0.66,-9.86
0.03,-0.57,-9.83
0.00,-0.63,-9.83
0.11,-0.66,-9.86
0.03,-0.57,-9.83
0.03,-0.69,-9.86
0.06,-0.63,-9.83
-0.03,-0.60,-9.83
0.09,-0.75,-9.86
0.03,-0.60,-9.83
0.00,-0.66,-9.86
0.09,-0.60,-9.86
0.03,-0.55,-9.80
0.11,-0.75,-9.83
0.09,-0.57,-9.80
0.03,-0.66,-9.80
0.20,-0.78,-9.86
0.03,-0.49,-9.80
0.11,-0.75,-9.83
0.14,-0.66,-9.86
0.00,-0.55,-9.77
0.14,-0.75,-9.83
0.09,-0.46,-9.77
0.11,-0.63,-9.80
0.17,-0.69,-9.86
0.06,-0.49,-9.74
0.17,-0.78,-9.80
0.11,-0.57,-9.83
0.09,-0.60,-9.80
0.17,-0.72,-9.86
0.03,-0.52,-9.86
0.17,-0.75,-9.86
0.17,-0.60,-9.80
0.09,-0.52,-9.80
0.17,-0.66,-9.83
0.09,-0.49,-9.80
0.14,-0.66,-9.83
0.14,-0.60,-9.86
0.09,-0.57,-9.83
0.23,-0.75,-9.86
0.06,-0.52,-9.83
0.09,-0.66,-9.86
0.14,-0.66,-9.89
0.00,-0.49,-9.86
0.14,-0.72,-9.89
0.09,-0.52,-9.86
0.06,-0.52,-9.86
0.17,-0.69,-9.86
0.03,-0.52,-9.86
0.11,-0.69,-9.89
0.11,-0.63,-9.86
0.03,-0.55,-9.86
0.14,-0.69,-9.91
0.00,-0.52,-9.89
0.03,-0.63,-9.86
0.14,-0.63,-9.89
0.00,-0.52,-9.83
0.06,-0.69,-9.89
0.06,-0.55,-9.83
0.03,-0.57,-9.86
0.09,-0.66,-9.91
0.03,-0.60,-9.89
0.09,-0.72,-9.86
0.03,-0.63,-9.89
0.00,-0.57,-9.86
0.09,-0.60,-9.86
0.03,-0.55,-9.86
0.00,-0.63,-9.83
0.03,-0.57,-9.89
0.03,-0.55,-9.86
0.03,-0.66,-9.83
0.00,-0.57,-9.86
0.03,-0.63,-9.86
0.03,-0.66,-9.83
0.00,-0.60,-9.83
0.06,-0.66,-9.83
0.03,-0.60,-9.83
0.06,-0.63,-9.86
0.06,-0.66,-9.86
0.00,-0.55,-9.83
0.09,-0.63,-9.80
0.09,-0.63,-9.80
0.06,-0.63,-9.80
0.11,-0.72,-9.83
0.06,-0.60,-9.83
0.03,-0.63,-9.80
0.06,-0.69,-9.83
0.03,-0.63,-9.80
0.09,-0.63,-9.80
0.09,-0.60,-9.83
0.09,-0.66,-9.80
0.14,-0.66,-9.80
0.09,-0.63,-9.83
0.11,-0.72,-9.83
0.14,-0.66,-9.83
0.11,-0.60,-9.80
0.09,-0.66,-9.80
0.09,-0.63,-9.83
0.11,-0.63,-9.80
0.11,-0.60,-9.80
0.09,-0.60,-9.83
0.14,-0.66,-9.83
0.11,-0.57,-9.80
0.11,-0.63,-9.83
0.14,-0.63,-9.83
0.17,-0.60,-9.83
0.14,-0.63,-9.83
0.09,-0.63,-9.86
0.11,-0.63,-9.86
0.11,-0.60,-9.86
0.09,-0.63,-9.86
0.14,-0.63,-9.89
0.11,-0.55,-9.83
0.11,-0.63,-9.83
0.11,-0.63,-9.86
0.09,-0.60,-9.86
0.11,-0.66,-9.89
0.06,-0.60,-9.91
0.06,-0.63,-9.94
0.11,-0.60,-9.91
0.03,-0.55,-9.89
0.06,-0.66,-9.89
0.11,-0.60,-9.91
0.09,-0.60,-9.89
0.09,-0.60,-9.83
0.06,-0.55,-9.89
0.11,-0.63,-9.91
0.09,-0.63,-9.89
0.03,-0.63,-9.86
0.06,-0.63,-9.94
0.00,-0.52,-9.91
0.09,-0.60,-9.89
0.09,-0.60,-9.86
0.03,-0.57,-9.86
0.09,-0.63,-9.86
0.03,-0.60,-9.86
0.03,-0.63,-9.86
0.06,-0.60,-9.89
0.00,-0.60,-9.86
0.06,-0.66,-9.86
0.06,-0.63,-9.89
0.00,-0.63,-9.86
0.03,-0.60,-9.89
0.00,-0.60,-9.89
0.06,-0.66,-9.86
0.06,-0.60,-9.86
0.00,-0.66,-9.86
0.06,-0.66,-9.86
0.06,-0.55,-9.83
0.06,-0.66,-9.83
0.03,-0.63,-9.80
0.03,-0.63,-9.83
0.06,-0.69,-9.86
0.00,-0.57,-9.86
0.06,-0.66,-9.83
0.11,-0.66,-9.86
0.03,-0.57,-9.80
0.14,-0.75,-9.83
0.09,-0.63,-9.83
0.09,-0.63,-9.83
0.14,-0.72,-9.83
0.03,-0.63,-9.86
0.11,-0.72,-9.86
0.14,-0.63,-9.83
0.03,-0.60,-9.80
0.14,-0.66,-9.80
0.11,-0.55,-9.77
0.06,-0.66,-9.83
0.11,-0.66,-9.80
0.11,-0.63,-9.80
0.14,-0.69,-9.80
0.11,-0.60,-9.83
0.11,-0.63,-9.83
0.14,-0.66,-9.80
0.06,-0.55,-9.83
0.14,-0.66,-9.83
0.14,-0.60,-9.83
0.06,-0.57,-9.80
0.17,-0.63,-9.86
0.11,-0.55,-9.86
0.11,-0.66,-9.83
0.20,-0.63,-9.86
0.09,-0.57,-9.86
0.14,-0.69,-9.86
0.14,-0.57,-9.86
0.11,-0.63,-9.89
0.14,-0.63,-9.89
0.09,-0.52,-9.86
0.11,-0.66,-9.83
0.11,-0.55,-9.86
0.09,-0.60,-9.86
0.14,-0.66,-9.89
0.09,-0.49,-9.86
0.11,-0.66,-9.86
0.09,-0.63,-9.86
0.03,-0.57,-9.89
0.11,-0.66,-9.91
0.09,-0.52,-9.89
0.06,-0.57,-9.86
0.06,-0.63,-9.89
0.06,-0.57,-9.86
0.09,-0.66,-9.86
0.06,-0.60,-9.89
0.09,-0.57,-9.91
0.09,-0.63,-9.89
0.00,-0.57,-9.86
0.06,-0.63,-9.86
0.09,-0.60,-9.86
0.00,-0.52,-9.86
0.06,-0.63,-9.89
0.03,-0.57,-9.86
-0.03,-0.60,-9.89
0.06,-0.72,-9.91
0.03,-0.60,-9.86
0.03,-0.66,-9.86
0.06,-0.63,-9.89
0.00,-0.55,-9.83
0.09,-0.72,-9.89
0.06,-0.63,-9.91
-0.03,-0.63,-9.86
0.06,-0.66,-9.86
0.03,-0.52,-9.83
0.03,-0.66,-9.86
0.06,-0.63,-9.89
0.00,-0.60,-9.83
0.06,-0.72,-9.86
0.03,-0.57,-9.80
0.03,-0.63,-9.83
0.06,-0.69,-9.86
0.03,-0.57,-9.83
0.06,-0.69,-9.83
0.09,-0.60,-9.86
0.11,-0.63,-9.83
0.11,-0.75,-9.83
0.03,-0.57,-9.80
0.09,-0.66,-9.86
0.11,-0.63,-9.86
0.06,-0.55,-9.83
0.14,-0.69,-9.86
0.11,-0.60,-9.86
0.09,-0.60,-9.83
0.11,-0.63,-9.86
0.09,-0.57,-9.80
0.14,-0.63,-9.83
0.09,-0.55,-9.80
0.11,-0.57,-9.80
0.17,-0.66,-9.86
0.09,-0.60,-9.83
0.17,-0.66,-9.83
0.17,-0.55,-9.86
0.11,-0.60,-9.86
0.14,-0.66,-9.83
0.09,-0.52,-9.83
0.14,-0.63,-9.86
0.14,-0.63,-9.83
0.11,-0.60,-9.83
0.14,-0.63,-9.86
0.09,-0.57,-9.83
0.11,-0.63,-9.83
0.09,-0.63,-9.86
0.06,-0.60,-9.86
0.11,-0.60,-9.86
0.09,-0.55,-9.86
0.11,-0.60,-9.86
0.11,-0.57,-9.86
0.09,-0.60,-9.86
0.11,-0.63,-9.86
0.06,-0.57,-9.86
0.09,-0.60,-9.86
0.09,-0.60,-9.86
0.03,-0.57,-9.83
0.09,-0.63,-9.86
0.03,-0.63,-9.86
0.03,-0.60,-9.86
0.09,-0.60,-9.86
0.03,-0.60,-9.89
0.03,-0.63,-9.91
0.09,-0.60,-9.89
0.03,-0.63,-9.86
0.00,-0.66,-9.86
0.03,-0.60,-9.86
0.03,-0.63,-9.89
0.03,-0.63,-9.91
0.03,-0.60,-9.89
0.03,-0.63,-9.86
0.03,-0.63,-9.86
0.00,-0.60,-9.86
0.03,-0.63,-9.89
0.06,-0.63,-9.86
0.03,-0.63,-9.89
0.00,-0.66,-9.86
0.03,-0.66,-9.83
0.06,-0.66,-9.83
0.06,-0.66,-9.86
0.06,-0.63,-9.86
0.06,-0.66,-9.89
0.03,-0.63,-9.86
0.03,-0.63,-9.80
0.06,-0.69,-9.83
0.06,-0.63,-9.80
0.06,-0.63,-9.83
0.06,-0.66,-9.86
0.00,-0.66,-9.83
0.03,-0.69,-9.83
0.03,-0.63,-9.83
0.03,-0.60,-9.86
0.09,-0.66,-9.83
0.06,-0.60,-9.80
0.09,-0.66,-9.83
0.11,-0.63,-9.83
0.06,-0.63,-9.83
0.14,-0.72,-9.83
0.14,-0.60,-9.83
0.09,-0.66,-9.83
0.11,-0.69,-9.83
0.09,-0.55,-9.83
0.11,-0.63,-9.80
0.11,-0.60,-9.86
0.14,-0.60,-9.83
0.14,-0.66,-9.80
0.09,-0.57,-9.86
0.14,-0.63,-9.86
0.17,-0.66,-9.80
